"stimStartTrigger","amount_response.keys","session","gender","age","subject_code"
222,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
222,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
111,2,"4","Male",18,"sbj_11_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,1,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
111,2,"1","Female",22,"sbj_12_behavioral"
222,2,"1","Female",22,"sbj_12_behavioral"
222,1,"1","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,1,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"2","Female",22,"sbj_12_behavioral"
222,1,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
111,2,"2","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
111,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
222,1,"3","Female",22,"sbj_12_behavioral"
222,2,"3","Female",22,"sbj_12_behavioral"
111,2,"3","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,1,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,1,"4","Female",22,"sbj_12_behavioral"
111,2,"4","Female",22,"sbj_12_behavioral"
222,2,"4","Female",22,"sbj_12_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
111,2,"1","Male",19,"sbj_13_behavioral"
111,2,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
222,1,"1","Male",19,"sbj_13_behavioral"
222,1,"1","Male",19,"sbj_13_behavioral"
111,2,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
222,2,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
111,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"1","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
222,3,"2","Male",19,"sbj_13_behavioral"
111,3,"2","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,1,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,2,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
222,3,"3","Male",19,"sbj_13_behavioral"
111,3,"3","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
222,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,1,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,3,"4","Male",19,"sbj_13_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,2,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
222,1,"1","Male",20,"sbj_14_behavioral"
111,1,"1","Male",20,"sbj_14_behavioral"
111,2,"1","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,3,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,3,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,1,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,1,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,1,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,1,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,2,"2","Male",20,"sbj_14_behavioral"
222,1,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
222,2,"2","Male",20,"sbj_14_behavioral"
111,3,"2","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
111,3,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,3,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,1,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
222,2,"3","Male",20,"sbj_14_behavioral"
111,2,"3","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
111,1,"3","Male",20,"sbj_14_behavioral"
222,1,"4","Male",20,"sbj_14_behavioral"
111,1,"4","Male",20,"sbj_14_behavioral"
222,1,"4","Male",20,"sbj_14_behavioral"
111,2,"4","Male",20,"sbj_14_behavioral"
111,2,"4","Male",20,"sbj_14_behavioral"
111,2,"4","Male",20,"sbj_14_behavioral"
222,2,"4","Male",20,"sbj_14_behavioral"
222,2,"4","Male",20,"sbj_14_behavioral"
222,1,"4","Male",20,"sbj_14_behavioral"
111,2,"4","Male",20,"sbj_14_behavioral"
222,1,"4","Male",20,"sbj_14_behavioral"
222,1,"4","Male",20,"sbj_14_behavioral"
